platform,product,text,date
youtube,Apple HomePod Mini,"Another  expensive APPLE PRODUCT  waste of money ,   AND it’s just another way for Government to use  TO SPY ON US THIS ALWAYS LISTENING SIRI.  NO THANKS",2026-03-01
youtube,Apple HomePod Mini,little did he know it had a temp and humidity sensor...,2026-03-06
youtube,Apple HomePod Mini,Homekit is honestly worth the apple tax just to not have google/amazon creeping on my living room.,2026-03-10
youtube,Apple HomePod Mini,"Underrated little speaker, use it everyday!",2026-03-09
youtube,Apple HomePod Mini,Does it work alsow with spotify?,2026-03-12
youtube,Apple HomePod Mini,I’m getting the HomePod,2026-03-09
youtube,Apple HomePod Mini,Just ordered my mini speaker for free using a gift card😅 can’t wait to try it out👊🏽,2026-03-13
youtube,Apple HomePod Mini,So does Spotify work with it now I assume,2026-03-14
youtube,Apple HomePod Mini,I only use an iPad. Should I buy this thing?,2026-03-12
youtube,Apple HomePod Mini,"Thanks for this video, has convinced me to get a pair.

George, Yorkshire, UK",2026-03-08
youtube,Apple HomePod Mini,Bruh this video is setting off my homepod,2026-03-15
youtube,Apple HomePod Mini,"I don’t trust Alexa, but I trust apple slightly more. I don’t like the feeling of having an Alexa… even though I have one…",2026-03-01
youtube,Apple HomePod Mini,Does that beam only work with Apple Music or can u has other music apps 5:25,2026-03-15
youtube,Apple HomePod Mini,Is Spotify compatible with it now?,2026-03-10
youtube,Apple HomePod Mini,I fall into kind of an odd micro-niche; I'm a firefighter (engineer rank) and I have my own private room at the station and I brought my AppleTV to hook up to my old plasma TV that I donated to the station. I'd kind of like to get a HomePod Mini to put next to my bed to enhance the sound in my bunk room a little bit. Thoughts? I figure for $99 it could be a good option simply because of ease of use with the AppleTV. I may give it a shot and if it doesn't work that great at the station I'll just bring it home and use it here.,2026-03-10
youtube,Apple HomePod Mini,Can I use it with Spotify?,2026-03-13
youtube,Apple HomePod Mini,"I must say apple come out with stuff a lot later than other companies, but there is such a luxury feel and finish that apple creates with their products",2026-03-14
youtube,Apple HomePod Mini,I went to your video to HOOK UP the pod! Don’t you think most people already have an iPhone or an iPad so HOW DO I CONNECT TO THE WI-FI? Waste of time my friend!!,2026-03-05
youtube,Apple HomePod Mini,🎁 Google homepod Mimi ⚖️📬📮🏘️🇨🇦🎙️,2026-03-04
youtube,Apple HomePod Mini,📦 Google homepod Mimi ⚖️,2026-03-16
youtube,Apple HomePod Mini,Google homepod Mimi ⚖️🇨🇦📮📬📧📩🏷️🏷️📉⚖️💰🏘️🎙️💰🏘️🛫🧑🏻‍💼🧑🏻‍💼🧑🏻‍✈️🚚,2026-03-06
youtube,Apple HomePod Mini,"Dudes calling their wife ""partner"" lol... True beta move, bud.",2026-03-14
youtube,Apple HomePod Mini,"i use this daily, its cool",2026-03-16
youtube,Apple HomePod Mini,"To be honest, not really said it does not work correctly and about the quality of the sun the Google Home speaker some actually pretty equal",2026-03-14
youtube,Apple HomePod Mini,Honestly great review 😊,2026-03-04
youtube,Apple HomePod Mini,I have YouTube Music. Can I tell Siri to play music using YouTube Music?,2026-03-05
youtube,Apple HomePod Mini,Siri ously underwhelming smart functionality,2026-03-07
youtube,Apple HomePod Mini,This was one of the most honest reviews I've ever seen!,2026-03-02
youtube,Apple HomePod Mini,Off topic — What’s the bracelet that you were wearing on your wrist? It looks great.,2026-03-11
youtube,Apple HomePod Mini,Any beta that refers to their girlfriend or wife as their “partner” should just turn in their man card.,2026-03-04
youtube,Apple HomePod Mini,One HomePod will overwhelm a pair of HomePod minis with a bigger rounder sound.,2026-03-06
youtube,Apple HomePod Mini,Thank you for the review. I really love the orange color! Ordered mine from Bestbuy too but it cost 99.99,2026-03-16
youtube,Apple HomePod Mini,3.9 inches tall exactly... how did you know this? Did you have something exactly that size to compare it to?,2026-03-15
youtube,Apple HomePod Mini,Should i go for homepod mini or jbl flip7?,2026-03-14
youtube,Apple HomePod Mini,you sir are really honest,2026-03-08
youtube,Apple HomePod Mini,A vid from one year ago that says 2025 why y’all lie,2026-03-03
youtube,Apple HomePod Mini,"If I'm listening to a broadcast on my phone thru my Rumble app, can I get the sound to come thru my Homepod mini?  Thank yoi.",2026-03-03
youtube,Apple HomePod Mini,Apple updates bricking and or breaking these devices. Google it !!,2026-03-06
youtube,Apple HomePod Mini,Great video! Can you use it as a Mac computer speaker? Not just to play music but to watch videos and other voice needs. No lag?,2026-03-03
youtube,Apple HomePod Mini,"Honestly you said ""honestly"" over 10 times in this review.

But honestly good review 😅",2026-03-08
youtube,Apple HomePod Mini,"Stop saying ""honestly"" OVER AND OVER.",2026-03-02
youtube,Apple HomePod Mini,I am looking at this 'cause I can not decide between a JBL BT speaker or Homepod mini. Homepod mini I could use as TV speakers if and when I buy another one. Also it would be portable enough to bring it with me to garage if I wanted to. JBL would be easier to carry but I don't see myself carrying it anywhere outside my house. A con for JBL is also a battery that will degrade over time.,2026-03-09
youtube,Apple HomePod Mini,"The sound is good but siri on this speaker sucks. If you’re looking to buy it just for the speaker, it’s good. But if you’re gonna buy it to be used as a smart device, it aint smarter than amazon echo or google",2026-03-08
youtube,Apple HomePod Mini,Probably a great house warming gift,2026-03-07
youtube,Apple HomePod Mini,When was the sale at best buy?,2026-03-13
youtube,Apple HomePod Mini,"The Apple HomePod is the biggest piece of crap. I love all my apple products but I regret buying this HomePod. It's too slow to respond, you have to scream to get it to answer, a constantly loses connection with the smart plugs, it doesn't interact well with Apple TV, whenever I ask a question it tells me to ask it again and unlock my phone. My Alexa echo dot always worked great, always responded quickly, never lost contact with the smart plugs and always answered all my questions, without having to go to my Alexa app on my phone! If there was a way I could get a refund for this piece of crap, I wish I could!",2026-03-16
youtube,Apple HomePod Mini,There is another youtube video that I watched that has ten uses for the little speaker,2026-03-03
youtube,Apple HomePod Mini,I have a Mac mini and have been thinking about buying one of these. I often use voice dictation when I’m creating word documents. Can I use the speaker for that. The speaker on the Mac mini is too small to pick up voice dictation.,2026-03-10
youtube,Apple HomePod Mini,Great sound but terible connectivity. You get a delay if you want to use them on a mac. I find that truly shocking that Apple can't make a speaker that works on their own computers without lag? Truly a shame as I have a pair of these that work with my apple tv flawlessly and they sound great.,2026-03-03
youtube,Apple HomePod Mini,Can I connect to MacBook Air?,2026-03-07
youtube,Apple HomePod Mini,Can it act as alarm tho?,2026-03-09
youtube,Apple HomePod Mini,Need home wifi or just internet from iphone?,2026-03-15
youtube,Apple HomePod Mini,Of course still worth it. There is no new mini out dude,2026-03-16
youtube,Apple HomePod Mini,I absolutely love mine but I use it in a small room. Truly this 100 pod sounds as good more natural than my 15 year old Bose Wave radio and it was 400 dollars back then. It’s wonderful for creating an atmosphere in your house or apartment and you can use in multiple rooms.,2026-03-10
youtube,Apple HomePod Mini,"Great review, I have a pair of homepod minis for around 6 months by now, and as a casual user, it fits all my needs, it has an amazing audio quality in my opinion, I usually use it for watching movies and listening to music while gaming or working, for the price, it's very worth it imo",2026-03-15
youtube,Apple HomePod Mini,I’m getting one tomorrow I’m so excited! What color should I get? Midnight or blue???!?,2026-03-15
youtube,Apple HomePod Mini,But it’s not portable,2026-03-10
youtube,Apple HomePod Mini,God bless Jesus loves u great vid ❤,2026-03-13
youtube,Apple HomePod Mini,does the power brick come in the box?,2026-03-09
youtube,Apple HomePod Mini,i have one too and its hella good,2026-03-04
youtube,Apple HomePod Mini,**Update** We've been able to get AirTags to work with the HomePod Mini after upgrading the iPhone's software to 14.6 and has worked reliably for many months now.,2026-03-03
youtube,Apple HomePod Mini,"i didn’t know apple made speakers, so i just ordered myself the mini one, i only need something for music and audiobooks for when i sleep, i can’t wait to get mine, it shipped yesterday, it should be here 2 weeks. i picked the midnight color. i don’t care about the little dirt that will be on it. i can’t wait to get it and hear music on it for myself 😊",2026-03-01
youtube,Apple HomePod Mini,YouTube Music is available now. YAY!,2026-03-12
youtube,Apple HomePod Mini,"This video is 4 years old, so in 2025 does one still need to use an iPhone or iPad to set up the HomePod Mini to an Apple TV 4K rd gen? Thanks",2026-03-09
youtube,Apple HomePod Mini,Anyone ever tell you that you look like Zack Morris from Saved by the Bell?,2026-03-08
youtube,Apple HomePod Mini,Can I via Bluetooth use it as a speaker from my PC ?,2026-03-09
youtube,Apple HomePod Mini,Thanks for this clear and immensely helpful review!,2026-03-04
youtube,Apple HomePod Mini,"AirPlay sucks. The connection breaks on every use regardless of wifi speed and latest firmware. 6 months later, I smashed that lousy thing on the wall. Most probably is burned up at trash centre now.😊",2026-03-02
youtube,Apple HomePod Mini,"Even within the Apple ecosystem, the HomePod mini still can't play announcements from the iPhone and can't read an internet page, which limits its practical uses. All the  limitations it comes with makes its sound quality easy to forget! Apple HomePod mini is not a smart speaker; it's an Apple Music speaker. Only a five-year-old or younger would be entertained by it, but not a fully conscious adult.",2026-03-12
youtube,Apple HomePod Mini,"Thanks for this review. I'm primarily an Apple person except I'm looking to replace my Amazon devices. I really only use my other device for music which I find sometimes difficult when I have my Amazon device linked to my Apple Music subsciption. And I also use it for the weather. Your review indicated I can do both and link 2 or more Homepod Minis together. I think I'm sold. I will shortly be a 100% apple home...well except for the streaming device I get free through my employer, but I do have my AppleTV linked on it.",2026-03-14
